Title,ArtistName,Target
rock the boat,aaliyah,1
u dont have to call,usher,1
bouncin back (bumpin me against the wall),mystikal,1
blessed,martina mcbride,1
more than a woman,aaliyah,1
where were you (when the world stopped turning),alan jackson,1
take away,missy "misdemeanor" elliott featuring ginuwine & tweet,1
wasting my time,default,1
run,collective soul,1
hey luv (anything),mobb deep featuring 112,1
youth of the nation,p.o.d.,1
young,kenny chesney,1
some days you gotta dance,dixie chicks,1
where the stars and stripes and the eagle fly,aaron tippin,1
#1,nelly,1
just let me be in love,tracy byrd,1
i breathe in  i breathe out,chris cagle,1
im movin on,rascal flatts,1
all you wanted,michelle branch,1
in another world,joe diffie,1
foolish,ashanti,1
escape,enrique iglesias,1
hush lil lady,corey featuring lil romeo,1
my list,toby keith,1
roc the mic,beanie sigel & freeway,1
i wanna talk about me,toby keith,1
anything,jaheim featuring next,1
what if shes an angel,tommy shane steiner,1
thats when i love you,phil vassar,1
round and round,tevin campbell,1
brotha,angie stone,1
jigga,jay-z,1
dig in,lenny kravitz,1
chop suey,system of a down,1
wrapped up in you,garth brooks,1
defy you,the offspring,1
saturday (oooh! ooooh!),ludacris featuring sleepy brown,1
rapture (tastes so sweet),iio,1
im tryin,trace adkins,1
part ii,method man & redman,1
any other night,sharissa,1
never,amanda perez,1
lets stay home tonight,joe,1
ooohhhwee,master p featuring weebie,1
thats just jessie,kevin denney,1
got ur self a...,nas,1
riding with private malone,david ball,1
control,puddle of mudd,1
empire state of mind,jay-z + alicia keys,1
bad romance,lady gaga,1
fireflies,owl city,1
whatcha say,jason derulo,1
tik tok,ke$ha,1
replay,iyaz,1
sexy chick,david guetta featuring akon,1
paparazzi,lady gaga,1
3,britney spears,1
down,jay sean featuring lil wayne,1
party in the u.s.a.,miley cyrus,1
meet me halfway,the black eyed peas,1
need you now,lady antebellum,1
you belong with me,taylor swift,1
i gotta feeling,the black eyed peas,1
russian roulette,rihanna,1
run this town,jay-z,1
use somebody,kings of leon,1
i can transform ya,chris brown featuring lil wayne & swizz beatz,1
cowboy casanova,carrie underwood,1
one time,justin bieber,1
half of my heart,john mayer,1
fifteen,taylor swift,1
evacuate the dancefloor,cascada,1
fallin for you,colbie caillat,1
baby by me,50 cent featuring ne-yo,1
do you remember,jay sean featuring sean paul & lil jon,1
happy,leona lewis,1
money to blow,birdman featuring lil wayne & drake,1
toes,zac brown band,1
do i,luke bryan,1
body language,jesse mccartney featuring t-pain,1
papers,usher,1
im alive,kenny chesney with dave matthews,1
obsessed,mariah carey,1
consider me gone,reba,1
two is better than one,boys like girls featuring taylor swift,1
live like were dying,kris allen,1
white liar,miranda lambert,1
say hey (i love you),michael franti & spearhead featuring cherine anderson,1
tie me down,new boyz featuring ray j,1
hey  soul sister,train,1
break up,mario featuring gucci mane & sean garrett,1
hotel room service,pitbull,1
if you only knew,shinedown,1
wasted,gucci mane featuring plies or oj da juiceman,1
lean on me,glee cast,1
gangsta luv,snoop dogg featuring the-dream,1
southern voice,tim mcgraw,1
all the right moves,onerepublic,1
uprising,muse,1
funhouse,p!nk,1
i invented sex,trey songz featuring drake,1
try sleeping with a broken heart,alicia keys,1
smile,uncle kracker,1
i wanna make you close your eyes,dierks bentley,1
give it up to me,shakira featuring lil wayne,1
red light,david nail,1
bonfire,craig morgan,1
dont stand so close to me / young girl,glee cast,1
she wolf,shakira,1
the truth,jason aldean,1
say aah,trey songz featuring fabolous,1
havent met you yet,michael buble,1
gettin you home,chris young,1
history in the making,darius rucker,1
imma star (everywhere we are),jeremih,1
ill stand by you,glee cast,1
defying gravity,glee cast,1
im going in,drake featuring lil wayne & young jeezy,1
bad habits,maxwell,1
drop it low,ester dean featuring chris brown,1
endless love,glee cast,1
down to earth,justin bieber,1
hard,rihanna featuring jeezy,1
i will not bow,breaking benjamin,1
someday,rob thomas,1
eight second ride,jake owen,1
5 star,yo gotti,1
only you can love me this way,keith urban,1
never gonna be alone,nickelback,1
welcome to the future,brad paisley,1
it kills me,melanie fiona,1
we werent born to follow,bon jovi,1
break,three days grace,1
regret,letoya featuring ludacris,1
doesnt mean anything,alicia keys,1
why dont we just dance,josh turner,1
bigger,justin bieber,1
wheels,foo fighters,1
i get it in,omarion featuring gucci mane,1
the invitation,50 cent,1
(if youre wondering if i want you to) i want you to,weezer,1
first dance,justin bieber featuring usher,1
heartbreak warfare,john mayer,1
ill be missing you,puff daddy & faith evans featuring 112,1
mmmbop,hanson,1
say youll be there,spice girls,1
return of the mack,mark morrison,1
hypnotize,the notorious b.i.g.,1
the freshmen,the verve pipe,1
i belong to you (every time i see your face),rome,1
its your love,tim mcgraw with faith hill,1
g.h.e.t.t.o.u.t.,changing faces,1
bitch,meredith brooks,1
hard to say im sorry,az yet featuring peter cetera,1
for you i will (from "space jam"),monica,1
where have all the cowboys gone?,paula cole,1
cupid,112,1
i love me some him/i dont want to,toni braxton,1
dont wanna be a player (from "booty call"),joe,1
thinking of you,tony toni tone,1
do you know (what it takes),robyn,1
my baby daddy,b-rock & the bizz,1
your woman,white town,1
alone,bee gees,1
you bring me up,k-ci & jojo,1
secret garden,bruce springsteen,1
espn presents the jock jam,various artists,1
everyday is a winding road,sheryl crow,1
staring at the sun,u2,1
its no good,depeche mode,1
call me,le click,1
go the distance (from "hercules"),michael bolton,1
5 miles to empty,brownstone,1
for you,keith urban,1
can u feel it,3rd party,1
come on,billy lawrence featuring mc lyte,1
i wanna be there,blessid union of souls,1
we trying to stay alive,wyclef jean featuring refugee allstars,1
one more time,real mccoy,1
all by myself,celine dion,1
until i find you again,richard marx,1
a little bit of ecstasy,jocelyn enriquez,1
thats right,dj taz featuring raheem the dream,1
i shot the sheriff,warren g,1
heres your sign (get the picture),bill engvall with special guest travis tritt,1
full of smoke,christion,1
if i could change (from "im bout it"),master p featuring steady mobn,1
gimme some love,gina g,1
butterfly kisses,raybon bros.,1
big daddy,hev-d,1
sweet sexy thing,nu flavor featuring roger,1
the perfect drug (from "lost highway"),nine inch nails,1
let it go (from "set it off"),ray j,1
blood on the dance floor,michael jackson,1
one more day,new edition,1
silent all these years,tori amos,1
6 underground,sneaker pimps,1
in my arms,erasure,1
the world tonight (from "fathers day"),paul mccartney,1
if tomorrow never comes,joose,1
you dont have to hurt no more,mint condition,1
too late  too soon,jon secada,1
gangstas make the world go round,westside connection,1
insomnia,faithless,1
jazzy belle,outkast,1
no one but you (from "baps"),veronica (featuring craig mack),1
step into a world (raptures delight),krs-one,1
come with me,keith sweat (featuring ronald isley),1
when i die,no mercy,1
step by step (from "the preachers wife"),whitney houston,1
head over heels,allure featuring nas,1
one night at a time,george strait,1
fulton st.,leschea,1
ghetto love,da brat featuring t-boz,1
the new pollution,beck,1
feelin it,jay-z,1
rhythm of love,dj company,1
who you wit (from "sprung"),jay-z,1
the old apartment,barenaked ladies,1
if u stay ready,suga free,1
sometimes,britney spears,1
gods plan,drake,1
finesse,bruno mars & cardi b,1
psycho,post malone featuring ty dolla $ign,1
look alive,blocboy jb featuring drake,1
the middle,zedd,1
pray for me,the weeknd & kendrick lamar,1
stir fry,migos,1
all the stars,kendrick lamar & sza,1
him & i,g-eazy & halsey,1
sad!,xxxtentacion,1
mine,bazzi,1
never be the same,camila cabello,1
top off,dj khaled featuring jay z,1
kings dead,jay rock,1
gummo,6ix9ine,1
bartier cardi,cardi b featuring 21 savage,1
outside today,youngboy never broke again,1
say something,justin timberlake featuring chris stapleton,1
you make it easy,jason aldean,1
heaven,kane brown,1
everyday,ariana grande featuring future,1
new freezer,rich the kid featuring kendrick lamar,1
no excuses,meghan trainor,1
plug walk,rich the kid,1
billy,6ix9ine,1
dura,daddy yankee,1
five more minutes,scotty mccreery,1
most people are good,luke bryan,1
nowadays,lil skies featuring landon cube,1
walk it talk it,migos featuring drake,1
this is me,keala settle & the greatest showman ensemble,1
river,eminem featuring ed sheeran,1
singles you up,jordan davis,1
pick it up,famous dex featuring a$ap rocky,1
el farsante,ozuna & romeo santos,1
44 more,logic,1
love lies,khalid & normani,1
all on me,devin dawson,1
written in the sand,old dominion,1
hardaway,derez deshon,1
the champion,carrie underwood featuring ludacris,1
idgaf,dua lipa,1
betrayed,lil xan,1
booty,blac youngsta,1
narcos,migos,1
no smoke,youngboy never broke again,1
powerglide,rae sremmurd & juicy j,1
the long way,brett eldredge,1
red roses,lil skies featuring landon cube,1
when we,tank,1
x,nicky jam x j balvin,1
beautiful trauma,p!nk,1
la modelo,ozuna x cardi b,1
i like me better,lauv,1
dark knight dummo,trippie redd featuring travis scott,1
at the club,jacquees x dej loaf,1
echame la culpa,luis fonsi & demi lovato,1
keke,6ix9ine,1
stranger things,joyner lucas & chris brown,1
paramedic!,sob x rbe,1
shes with me,high valley,1
tell me you love me,demi lovato,1
get you,daniel caesar featuring kali uchis,1
tempo,chris brown,1
corazon,maluma x nego do borel,1
sativa,jhene aiko featuring swae lee or rae sremmurd,1
i lived it,blake shelton,1
broken clocks,sza,1
dont cry for me argentina (from "evita"),madonna,1
discotheque,u2,1
say... if you feel alright,crystal waters,1
im not feeling you,yvette michele,1
request line,zhane,1
falling in love (is hard on the knees),aerosmith,1
do gs get to go to heaven?,richie rich,1
talk to me,wild orchid,1
barrel of a gun,depeche mode,1
hip-hopera,bounty killa featuring the fugees,1
weekend thang,alfonzo hunter,1
king nothing,metallica,1
i kissed a girl,katy perry,1
take a bow,rihanna,1
a milli,lil wayne,1
leavin,jesse mccartney,1
when i grow up,the pussycat dolls,1
dreamer,chris brown,1
get like me,david banner featuring chris brown,1
burnin up,jonas brothers,1
lolli lolli (pop that body),three 6 mafia featuring project pat,1
lollipop,lil wayne featuring static major,1
pocketful of sunshine,natasha bedingfield,1
the time of my life,david cook,1
i luv your girl,the-dream,1
shouldve said no,taylor swift,1
the business,yung berg featuring casha,1
its not my time,3 doors down,1
bust it baby part 2,plies featuring ne-yo,1
no air,jordin sparks duet with chris brown,1
all i want to do,sugarland,1
heaven sent,keyshia cole,1
get back,demi lovato,1
handlebars,flobots,1
7 things,miley cyrus,1
here i am,rick ross featuring nelly & avery storm,1
you look good in my shirt,keith urban,1
what you got,colby odonis featuring akon,1
out here grindin,dj khaled feat. akon,1
good time,alan jackson,1
ill be lovin u long time,mariah carey,1
baby,ll cool j featuring the-dream,1
take you down,chris brown,1
thats what you get,paramore,1
corona and lime,shwayze,1
put a girl in it,brooks & dunn,1
gunpowder and lead,miranda lambert,1
mercy,duffy,1
please excuse my hands,plies featuring jamie foxx & the-dream,1
mr. carter,lil wayne featuring jay-z,1
if i never see your face again,maroon 5 featuring rihanna,1
check yes juliet (run baby run),we the kings,1
holler back,the lost trailers,1
girls around the world,lloyd featuring lil wayne,1
bb good,jonas brothers,1
lookin boy,hot stylz featuring yung joc,1
last name,carrie underwood,1
free fallin,john mayer,1
real,goo goo dolls,1
never would have made it,marvin sapp,1
marco polo,bow wow featuring soulja boy tellem,1
warrior,nelly,1
teenage love affair,alicia keys,1
something special,colbie caillat,1
get silly,v.i.c.,1
breakout,miley cyrus,1
youre the one,swv,1
old man & me (when i get to heaven),hootie & the blowfish,1
sittin up in my room (from "waiting to exhale"),brandy,1
missing,everything but the girl,1
they dont care about us,michael jackson,1
keep on  keepin on (from "sunset park"),mc lyte featuring xscape,1
count on me (from "waiting to exhale"),whitney houston & cece winans,1
wonder,natalie merchant,1
tres delinquentes,delinquent habits,1
1  2  3  4 (sumpin new),coolio,1
get money,junior m.a.f.i.a. featuring the notorious b.i.g.,1
be my lover,la bouche,1
closer to free (from "party of five"),bodeans,1
the world i know,collective soul,1
1979,the smashing pumpkins,1
down low (nobody has to know),r. kelly featuring ronald isley,1
just a girl,no doubt,1
aint no nigga/dead presidents,jay-z featuring foxxy brown,1
your loving arms,billie ray martin,1
all the things (your man wont do) (from "dont be a menace..."),joe,1
woo-hah!! got you all in check/everything remains raw,busta rhymes,1
the only thing that looks good on me is you,bryan adams,1
reach,gloria estefan,1
back to the world,tevin campbell,1
machinehead (from "fear"),bush,1
doin it,ll cool j,1
release me,angelina,1
renee,lost boyz,1
forever more,puff johnson,1
you still touch me,sting,1
i want to come over,melissa etheridge,1
wrong,everything but the girl,1
5 oclock,nonchalant,1
scarred (from "eddie"),luke,1
a thin line between love & hate (from "a thin line..."),h-town,1
in the meantime,spacehog,1
aint nobody/kissing you,faith evans,1
ill never stop loving you,json,1
cant get you off my mind,lenny kravitz,1
dont wanna lose you,lionel richie,1
lady,dangelo,1
house keeper,men of vizion,1
one more try,kristine w,1
amish paradise,weird al yankovic,1
i will survive,chantay savage,1
you said,mona lisa,1
only happy when it rains,garbage,1
shadowboxin,genius/gza featuring method man,1
live and die for hip hop,kris kross,1
boom biddy bye bye,cypress hill,1
my maria,brooks & dunn,1
guilty (from "seven"),gravity kills,1
for the love of you,jordan hill,1
do you want to/cant hang,xscape featuring mc lyte,1
heartspark dollarsign,everclear,1
scary kisses,voice of the beehive,1
mr. ice cream man,master p,1
feel the music,planet soul featuring brenda dee,1
esa nena linda,artie the 1 man party,1
