Artist,Track,Year,Month,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Followers,Target
one direction,little things,2012,11,0.64,0.669,7.0,-5.17,1.0,0.0519,0.413,0.0,0.0779,0.646,155.844,2331516,0
chris brown,dont wake me up,2012,07,0.597,0.919,7.0,-2.954,1.0,0.044,0.000145,0.0,0.282,0.73,113.987,3313000,0
carly rae jepsen,call me maybe,2012,01,0.702,0.781,0.0,-4.081,1.0,0.03,0.433,0.0,0.135,0.382,102.997,9392895,0
the band perry,better dig two,2013,01,0.4,0.558,3.0,-7.393,1.0,0.038,0.163,3.76e-06,0.0879,0.376,81.271,487339,0
p!nk,blow me (one last kiss),2012,09,0.467,0.815,7.0,-7.929,0.0,0.0524,0.0198,1.23e-06,0.118,0.335,140.047,2650620,0
ellie goulding,anything could happen,2012,01,0.577,0.761,9.0,-5.34,1.0,0.0358,0.0377,0.0,0.116,0.599,104.991,23639,0
zac brown band,goodbye in her eyes,2012,07,0.678,0.839,7.0,-3.617,1.0,0.0394,0.0379,0.0,0.0742,0.772,104.952,544719,0
onerepublic,feel again,2014,01,0.745,0.805,2.0,-5.549,1.0,0.0307,0.0223,1.06e-06,0.13,0.765,126.065,23628366,0
justin moore,til my last day,2011,01,0.511,0.798,7.0,-4.314,1.0,0.0498,0.227,6.51e-06,0.184,0.607,183.303,8107046,0
randy houser,how country feels,2013,01,0.658,0.591,9.0,-5.197,1.0,0.0309,0.00959,5.27e-06,0.325,0.326,114.078,2665863,0
kip moore,beer money,2012,01,0.502,0.417,10.0,-7.665,1.0,0.0718,0.127,0.00419,0.106,0.218,180.301,1878402,0
jason aldean with luke bryan & eric church,the only way i know,2012,10,0.571,0.937,5.0,-3.467,0.0,0.0365,0.0064,0.0,0.316,0.584,115.013,3879642,0
the weeknd,wicked games,2012,01,0.739,0.696,3.0,-5.149,0.0,0.0247,0.0459,9.61e-05,0.107,0.492,97.004,1550526,0
muse,madness,2012,09,0.328,0.498,4.0,-10.898,0.0,0.126,0.532,7.94e-05,0.117,0.36,175.918,4120552,0
luke bryan,kiss tomorrow goodbye,2011,01,0.464,0.889,5.0,-5.042,1.0,0.0497,0.0389,0.0272,0.31,0.539,87.858,3316765,0
little big town,tornado,2013,01,0.77,0.421,0.0,-8.255,0.0,0.0849,0.0281,0.0,0.111,0.214,131.935,22614,0
chris brown,dont judge me,2012,07,0.431,0.876,4.0,-6.109,1.0,0.0658,0.0771,1.81e-05,0.0998,0.519,160.0,1803496,0
eric church,creepin,2011,01,0.346,0.552,0.0,-6.864,0.0,0.0282,0.417,0.0,0.114,0.0789,75.881,499664,0
chief keef,love sosa,2012,01,0.658,0.837,2.0,-2.063,1.0,0.0543,0.0629,0.0,0.0969,0.936,126.015,14131807,0
brad paisley,southern comfort zone,2013,04,0.529,0.777,7.0,-5.567,1.0,0.0319,0.012,0.0,0.116,0.38,127.073,282955,0
adele,skyfall,2012,10,0.467,0.532,7.0,-8.277,1.0,0.0271,0.199,3.33e-06,0.24,0.321,78.748,124299,0
one direction,live while were young,2012,11,0.647,0.734,1.0,-6.094,1.0,0.166,0.305,0.0,0.425,0.578,146.163,264739,0
tim mcgraw,one of those nights,2013,01,0.596,0.503,4.0,-7.606,1.0,0.0272,0.13,0.0,0.0754,0.262,134.032,3768866,0
taylor swift,begin again,2012,10,0.697,0.75,7.0,-8.864,1.0,0.311,0.0275,0.0,0.355,0.616,99.96,1318207,0
big sean,guap,2012,01,0.59,0.561,2.0,-7.613,1.0,0.058,0.00911,0.0,0.0981,0.15,134.936,599324,0
kenny chesney,el cerrito place,2012,06,0.555,0.854,5.0,-4.468,0.0,0.0609,0.0223,3.95e-06,0.0672,0.448,119.991,103815,0
trinidad james,all gold everything,2013,01,0.483,0.719,5.0,-4.939,1.0,0.0289,0.0205,2.66e-06,0.361,0.739,203.866,249165,0
future,neva end,2012,04,0.596,0.574,6.0,-9.373,0.0,0.212,0.0409,0.0,0.147,0.439,131.075,2186277,0
carrie underwood,two black cadillacs,2012,05,0.598,0.56,0.0,-11.679,1.0,0.0375,0.607,0.0432,0.196,0.221,115.01,31920,0
greg bates,did it for the girl,2012,01,0.65,0.462,6.0,-9.375,1.0,0.0309,0.565,0.00134,0.129,0.368,86.999,373562,0
future,turn on the lights,2012,11,0.576,0.865,0.0,-3.288,1.0,0.0407,0.0343,5.32e-05,0.252,0.535,119.913,91782,0
the lumineers,stubborn love,2012,04,0.566,0.755,11.0,-5.526,1.0,0.0368,0.0338,0.0,0.315,0.445,101.006,3427039,0
kacey musgraves,merry go round,2013,01,0.503,0.78,3.0,-5.148,1.0,0.0323,0.522,0.16,0.138,0.737,137.936,1588402,0
jake owen,the one that got away,2011,08,0.717,0.871,2.0,-3.85,1.0,0.0487,0.00394,8.43e-05,0.116,0.732,93.024,599324,0
passion pit,take a walk,2012,07,0.723,0.61,8.0,-7.572,1.0,0.0921,0.0388,0.0263,0.108,0.327,139.987,17897,0
dierks bentley,tip it on back,2012,01,0.402,0.7,4.0,-4.613,1.0,0.0348,0.147,0.0,0.0992,0.496,198.972,978513,0
bridgit mendler,ready or not,2012,01,0.422,0.264,8.0,-7.064,1.0,0.0322,0.922,0.0,0.132,0.331,119.93,11104,0
kid cudi,king wizard,2013,01,0.6,0.663,3.0,-5.802,1.0,0.0477,0.225,0.0,0.119,0.286,121.07,135239,0
casey james,crying on a suitcase,2012,03,0.308,0.769,11.0,-7.256,0.0,0.065,0.0331,0.0,0.214,0.488,81.853,2891785,0
john legend,all of me,2013,08,0.559,0.777,1.0,-5.031,1.0,0.0432,0.31,0.0,0.105,0.329,87.016,1153818,0
one direction,story of my life,2013,11,0.673,0.902,2.0,-2.378,1.0,0.0347,0.0629,0.000174,0.0552,0.521,100.016,49055,0
aloe blacc,the man,2014,01,0.412,0.441,11.0,-11.523,0.0,0.291,0.0296,0.0726,0.306,0.174,185.571,92811,0
ellie goulding,burn,2013,01,0.537,0.777,7.0,-4.829,0.0,0.0473,0.0279,6.12e-05,0.0838,0.427,124.943,48486,0
american authors,best day of my life,2014,01,0.728,0.776,9.0,-4.914,1.0,0.0454,0.00501,0.75,0.0893,0.0375,100.011,228183,0
beyonce,partition,2014,11,0.583,0.655,0.0,-5.407,1.0,0.0315,0.111,3.57e-06,0.113,0.201,119.759,2009233,0
avicii,hey brother,2013,01,0.675,0.868,1.0,-6.36,1.0,0.0392,0.00107,0.715,0.374,0.0376,128.007,17752,0
dj snake & lil jon,turn down for what,2014,04,0.479,0.87,7.0,-5.739,1.0,0.0442,0.143,0.0,0.129,0.537,170.047,342040,0
miley cyrus,adore you,2013,10,0.561,0.749,6.0,-4.951,0.0,0.032,0.461,1.82e-06,0.205,0.501,125.986,1803496,0
martin garrix,animals,2013,07,0.495,0.894,2.0,-4.814,0.0,0.0441,0.00453,0.000596,0.103,0.213,126.03,173264,0
brantley gilbert,bottoms up,2015,01,0.53,0.422,5.0,-6.262,1.0,0.0342,0.407,0.0,0.107,0.349,119.964,11723983,0
bruno mars,young girls,2012,12,0.673,0.76,0.0,-5.126,1.0,0.0361,0.0682,0.000116,0.309,0.807,113.063,17362,0
john newman,love me again,2013,01,0.615,0.723,0.0,-6.506,1.0,0.0448,0.0917,0.000423,0.101,0.219,117.958,486598,0
miley cyrus,wrecking ball,2013,10,0.576,0.849,9.0,-3.057,1.0,0.0386,0.511,3.89e-05,0.109,0.666,137.982,652225,0
jason aldean,when she says baby,2012,10,0.571,0.43,8.0,-7.439,1.0,0.0319,0.812,7.99e-05,0.164,0.285,77.961,599324,0
dierks bentley,i hold on,2014,01,0.581,0.767,10.0,-6.28,1.0,0.0406,0.157,0.0,0.278,0.832,152.011,202014,0
cole swindell,chillin it,2014,02,0.631,0.819,9.0,-4.24,1.0,0.122,0.0767,0.0,0.1,0.733,125.928,95911,0
luke bryan,drink a beer,2013,01,0.56,0.77,0.0,-4.694,1.0,0.0256,0.096,6.39e-06,0.108,0.521,100.013,2197860,0
blake shelton,doin what she likes,2013,03,0.67,0.476,9.0,-6.253,0.0,0.0406,0.328,0.0,0.104,0.235,96.975,52925,0
demi lovato,neon lights,2013,01,0.538,0.664,1.0,-6.318,1.0,0.0392,0.193,0.0,0.0918,0.366,154.033,5697583,0
lady antebellum,compass,2013,01,0.619,0.677,1.0,-7.789,1.0,0.0295,0.506,0.0592,0.0825,0.5,103.96,47750,0
trey songz,na na,2014,07,0.499,0.822,9.0,-6.464,1.0,0.0573,0.231,0.0,0.175,0.518,169.987,16863,0
keith urban,cop car,2013,01,0.639,0.846,9.0,-6.184,0.0,0.0439,0.0325,0.0,0.116,0.475,115.965,76634,0
eric church,give me back my hometown,2014,01,0.564,0.76,6.0,-5.667,1.0,0.0277,0.0676,0.0,0.144,0.528,134.015,1213529,0
scotty mccreery,see you tonight,2013,01,0.807,0.916,0.0,-3.282,1.0,0.226,0.0134,1.22e-05,0.0787,0.651,127.973,98472,0
jerrod niemann,drink to that all night,2014,03,0.876,0.675,3.0,-3.28,0.0,0.146,0.421,1.16e-06,0.0667,0.606,135.959,1987361,0
frankie ballard,helluva life,2014,04,0.549,0.698,3.0,-6.679,1.0,0.0347,0.0222,0.0,0.202,0.719,164.049,71671,0
the chainsmokers,#selfie,2014,01,0.493,0.67,6.0,-5.131,1.0,0.0298,0.319,0.0,0.102,0.451,151.989,507952,0
young thug,stoner,2014,02,0.749,0.865,3.0,-5.228,1.0,0.0413,0.00536,0.0,0.198,0.371,111.914,19192,0
rascal flatts,rewind,2014,01,0.549,0.866,6.0,-5.306,1.0,0.0476,0.0733,0.0,0.25,0.767,87.964,250324,0
dan + shay,19 you + me,2014,04,0.308,0.563,0.0,-9.169,1.0,0.0719,0.527,4.58e-06,0.134,0.109,85.901,4840981,0
schoolboy q,man of the year,2014,01,0.524,0.417,1.0,-9.283,0.0,0.0578,0.237,1.19e-06,0.139,0.109,93.59,275,0
thomas rhett,get me some of that,2013,01,0.708,0.843,7.0,-2.66,1.0,0.314,0.397,0.0,0.799,0.625,148.14,87302,0
justin timberlake,not a bad thing,2013,09,0.683,0.383,1.0,-8.781,1.0,0.038,0.267,0.0,0.239,0.264,143.931,12189391,0
jhene aiko,the worst,2013,01,0.731,0.71,1.0,-4.285,1.0,0.0332,0.0382,9.92e-05,0.118,0.633,111.024,31347,0
eminem,rap god,2013,11,0.548,0.532,5.0,-7.596,1.0,0.0323,0.186,0.000263,0.217,0.405,85.03,47750,0
lorde,glory and gore,2013,01,0.68,0.947,8.0,-3.703,1.0,0.0338,0.0433,1.18e-05,0.204,0.895,115.983,3255,0
randy houser,goodnight kiss,2013,01,0.777,0.548,10.0,-6.836,0.0,0.0596,0.145,0.0,0.154,0.428,100.005,354526,0
arctic monkeys,do i wanna know?,2013,09,0.632,0.805,11.0,-4.488,0.0,0.0303,0.0095,0.0,0.197,0.275,115.489,124299,0
thompson square,everything i shouldnt be thinking about,2013,03,0.306,0.121,0.0,-15.551,0.0,0.0554,0.85,0.000176,0.257,0.166,174.055,98472,0
rico love,they dont know,2014,01,0.831,0.651,1.0,-8.363,1.0,0.437,0.0125,0.0,0.0809,0.502,120.064,54702,0
the fray,love dont die,2014,02,0.635,0.926,0.0,-5.589,1.0,0.151,0.0893,4.53e-06,0.0928,0.761,100.048,873,0
kristen bell,do you want to build a snowman?,2013,01,0.629,0.808,9.0,-4.125,1.0,0.0269,0.00898,9.06e-06,0.0751,0.773,110.001,216089,0
drake,the language,2013,01,0.397,0.725,7.0,-4.862,1.0,0.043,0.00266,0.0,0.208,0.358,128.861,20412909,0
imagine dragons,on top of the world,2012,09,0.262,0.361,2.0,-10.191,1.0,0.0333,0.508,0.00268,0.108,0.056,126.86,382,0
brett eldredge,beat of the music,2013,08,0.591,0.94,11.0,-4.341,1.0,0.0522,0.00391,0.0,0.383,0.676,100.043,139568,0
katy perry,unconditionally,2013,01,0.448,0.629,6.0,-4.763,1.0,0.0342,0.0191,0.0,0.195,0.404,155.71,419851,0
hillsong united,oceans (where feet may fail),2013,02,0.657,0.841,9.0,-4.188,1.0,0.0452,0.16,0.0,0.177,0.722,120.009,1456,0
the 1975,chocolate,2013,01,0.77,0.801,9.0,-4.182,0.0,0.0336,0.00375,0.00281,0.0515,0.725,130.76,181790,0
danielle bradbery,the heart of dixie,2013,01,0.61,0.893,9.0,-3.681,1.0,0.0921,0.154,4.41e-05,0.021,0.673,104.031,9591607,0
eric paslay,friday night,2014,01,0.591,0.703,10.0,-6.211,1.0,0.0256,0.0435,2.34e-06,0.145,0.402,95.993,652225,0
fitz and the tantrums,the walker,2013,05,0.623,0.677,5.0,-5.215,1.0,0.0639,0.0233,0.0,0.0724,0.182,151.804,181790,0
paramore,aint it fun,2013,04,0.542,0.859,2.0,-5.137,1.0,0.0424,0.0873,0.0,0.145,0.637,140.9,0,0
miranda lambert,automatic,2014,06,0.582,0.882,2.0,-4.256,1.0,0.0355,0.00189,1.03e-05,0.32,0.507,107.034,3279,0
k. michelle,cant raise a man,2013,08,0.306,0.214,4.0,-12.518,1.0,0.0356,0.844,5.3e-06,0.0839,0.108,66.98,9335612,0
justin moore,lettin the night roll,2013,01,0.525,0.221,6.0,-11.233,1.0,0.0317,0.779,0.0,0.159,0.415,36.71,3751299,0
neon trees,sleeping with a friend,2014,01,0.885,0.81,1.0,-6.83,1.0,0.235,0.00277,0.0327,0.302,0.247,102.773,1147051,0
whitney houston,i will always love you,1992,11,0.404,0.51,9.0,-11.353,1.0,0.0321,0.281,6.32e-06,0.0789,0.526,80.643,7194980,0
shai,if i ever fall in love,1992,01,0.651,0.743,2.0,-9.254,1.0,0.0364,0.00526,0.000341,0.0406,0.533,90.2,22649177,0
wreckx-n-effect,rump shaker,1992,01,0.367,0.353,11.0,-11.786,1.0,0.0288,0.335,0.0,0.1,0.282,74.103,1341,0
the heights,how do you talk to an angel,1992,01,0.558,0.524,2.0,-11.626,0.0,0.0459,0.321,0.000952,0.94,0.636,93.654,13981863,0
bobby brown,good enough,1992,08,0.63,0.821,11.0,-6.726,0.0,0.0467,0.000632,0.479,0.0963,0.271,102.022,1147051,0
michael bolton,to love somebody,1992,08,0.724,0.778,1.0,-8.924,1.0,0.0618,0.00151,0.112,0.387,0.768,112.518,2163836,0
eric clapton,layla,1992,08,0.568,0.967,5.0,-3.776,0.0,0.0545,0.00109,0.000899,0.0817,0.572,117.848,7181483,0
madonna,erotica,2009,09,0.311,0.289,1.0,-12.702,1.0,0.0328,0.351,0.0,0.0943,0.103,117.57,5036564,0
bell biv devoe,gangsta,2000,01,0.615,0.912,10.0,-8.028,0.0,0.0416,0.0323,0.0,0.0966,0.753,105.538,4529242,0
bon jovi,keep the faith,1992,11,0.467,0.432,7.0,-11.753,1.0,0.0283,0.175,0.001,0.226,0.238,142.642,10442996,0
elton john,the last song,1992,06,0.666,0.521,9.0,-10.993,1.0,0.0292,0.114,0.0,0.0604,0.361,105.223,17918111,0
go west,faithful,1992,11,0.659,0.818,7.0,-7.09,0.0,0.0265,0.00601,0.299,0.336,0.39,119.943,1109439,0
r.e.m.,drive,1992,01,0.432,0.679,7.0,-10.594,1.0,0.0366,0.0302,0.000435,0.053,0.414,132.678,7194980,0
restless heart,when she cries,1998,05,0.573,0.526,0.0,-8.273,1.0,0.0253,0.514,0.0148,0.35,0.291,76.977,22649177,0
madonna,deeper and deeper,1992,10,0.481,0.467,6.0,-10.442,0.0,0.0292,0.134,1.94e-05,0.13,0.115,81.054,1243053,0
u2,whos gonna ride your wild horses,1991,11,0.756,0.65,6.0,-8.004,1.0,0.0457,0.307,0.0,0.0606,0.788,132.274,301915,0
genesis,never a time,1991,11,0.395,0.502,6.0,-8.328,1.0,0.0309,0.236,5.79e-06,0.332,0.323,183.237,8509584,0
richard marx,chains around my heart,1991,01,0.771,0.745,11.0,-10.217,0.0,0.0904,0.0256,0.000374,0.107,0.599,106.709,2987487,0
lo-key?,i got a thang 4 ya!,1992,10,0.738,0.79,2.0,-8.308,1.0,0.036,0.0165,0.00282,0.296,0.573,135.148,1147051,0
toad the wet sprocket,walk on the ocean,1991,08,0.597,0.579,7.0,-6.165,1.0,0.0241,0.0511,0.0,0.221,0.668,91.193,1776405,0
portrait,here we go again!,2000,01,0.475,0.79,6.0,-7.205,1.0,0.0627,0.0446,0.0,0.408,0.383,156.758,0,0
prince and the new power generation,7,2017,06,0.836,0.58,1.0,-8.778,1.0,0.0692,0.19,0.000271,0.0379,0.939,93.015,9654831,0
the rembrandts,johnny have you seen her?,1992,08,0.652,0.645,10.0,-8.482,0.0,0.0414,0.0401,2.29e-05,0.0739,0.555,92.945,0,0
after 7,baby im for real/natural high,1997,01,0.61,0.891,4.0,-5.452,0.0,0.0587,0.000805,0.0928,0.0657,0.51,139.903,6567839,0
en vogue,give it up  turn it loose,1992,03,0.363,0.849,6.0,-7.744,1.0,0.0554,0.0666,0.00517,0.306,0.429,170.627,8509584,0
maxi priest,groovin in the midnight,2008,01,0.532,0.546,1.0,-14.742,1.0,0.0557,0.374,0.00362,0.101,0.616,79.784,1612487,0
megadeth,symphony of destruction,1992,07,0.798,0.942,8.0,-4.209,1.0,0.135,0.0223,0.00286,0.044,0.36,116.577,1505780,0
guns n roses,yesterdays,1991,09,0.959,0.75,6.0,-7.732,1.0,0.171,0.0277,0.0,0.0713,0.766,102.418,5462168,0
peter gabriel,digging in the dirt,1992,09,0.649,0.879,6.0,-4.385,0.0,0.078,0.0822,0.0,0.0976,0.872,97.593,1147051,0
prince and the new power generation,my name is prince,1992,10,0.775,0.861,0.0,-7.113,1.0,0.0295,0.188,4.2e-06,0.199,0.964,98.649,1147051,0
grand puba,360 degrees (what goes around),1992,09,0.801,0.971,10.0,-4.893,0.0,0.161,0.195,0.0,0.104,0.597,106.939,22649177,0
10,these are days,2010,01,0.811,0.634,4.0,-10.408,0.0,0.0714,0.00469,0.00943,0.224,0.273,107.915,656281,0
wynonna,no one else on earth,1997,04,0.541,0.863,9.0,-8.976,1.0,0.0316,0.0175,0.000469,0.327,0.929,114.196,2063891,0
ice cube,wicked,1992,11,0.619,0.72,0.0,-6.584,1.0,0.0275,0.0194,1.68e-06,0.218,0.852,120.874,348333,0
kris kross,i missed the bus,1992,03,0.695,0.593,0.0,-13.593,0.0,0.0383,0.0937,0.0,0.0701,0.77,127.01,1358591,0
dan baird,i love you period,1992,01,0.621,0.696,1.0,-9.832,1.0,0.151,0.0272,0.0108,0.0619,0.621,191.818,5365301,0
roxette,how do you do!,1992,08,0.718,0.733,2.0,-5.401,1.0,0.297,0.0141,0.0,0.308,0.503,166.06,2650620,0
jodeci,im still waiting,1991,05,0.724,0.689,2.0,-5.922,0.0,0.135,0.083,0.0,0.304,0.693,146.496,4504270,0
around the way,really into you,1993,01,0.652,0.551,9.0,-6.299,1.0,0.052,0.289,0.0,0.0778,0.372,79.995,3751299,0
beyonce featuring slim thug,check on it,2006,01,0.947,0.883,6.0,-6.306,0.0,0.208,0.022,0.000478,0.422,0.56,100.004,2036308,0
mary j. blige,be without you,2005,01,0.7,0.529,10.0,-6.816,0.0,0.0395,0.0422,0.0,0.101,0.386,143.555,1016456,0
the pussycat dolls,stickwitu,2005,01,0.675,0.479,0.0,-9.87,0.0,0.0278,0.633,1.76e-05,0.088,0.454,81.998,1317774,0
juelz santana,there it go! (the whistle song),2005,01,0.453,0.942,10.0,-4.256,1.0,0.0466,0.0004,2.65e-06,0.667,0.457,143.85,4505963,0
mariah carey,dont forget about us,2005,01,0.891,0.439,7.0,-7.994,0.0,0.428,0.0351,0.0,0.0932,0.622,77.499,1147051,0
james blunt,youre beautiful,2005,08,0.616,0.961,11.0,-3.144,0.0,0.139,0.00494,0.0,0.078,0.523,114.492,68041,0
the all-american rejects,dirty little secret,2005,01,0.699,0.592,6.0,-8.298,1.0,0.262,0.273,0.0,0.202,0.589,94.933,2665863,0
d4l,laffy taffy,2005,11,0.706,0.801,5.0,-6.333,1.0,0.0399,0.00577,0.0,0.0822,0.63,100.013,4278052,0
fall out boy,dance  dance,2005,01,0.525,0.652,5.0,-7.042,0.0,0.28,0.278,0.0,0.339,0.602,127.673,0,0
ne-yo,so sick,2006,01,0.8,0.688,4.0,-5.987,1.0,0.223,0.12,4.05e-06,0.111,0.623,123.929,1035831,0
natasha bedingfield,unwritten,2004,08,0.592,0.818,5.0,-3.33,0.0,0.0643,0.0034,0.000649,0.622,0.926,191.917,1588445,0
ray j,one wish,2005,09,0.499,0.824,7.0,-4.741,1.0,0.0794,0.00898,0.0,0.163,0.699,161.977,522951,0
the black eyed peas,my humps,2005,01,0.359,0.518,2.0,-3.537,1.0,0.0302,0.665,0.0,0.106,0.135,76.572,2665863,0
ashlee simpson,l.o.v.e.,2005,01,0.951,0.6,0.0,-4.675,0.0,0.0685,0.106,0.0,0.0712,0.822,125.04,72815,0
fall out boy,sugar  were goin down,2005,01,0.95,0.803,1.0,-4.195,1.0,0.151,0.145,0.0,0.0748,0.86,117.0,42171,0
carrie underwood,jesus  take the wheel,2005,11,0.646,0.923,9.0,-3.108,1.0,0.169,0.0109,0.0,0.746,0.74,153.659,3348102,0
sean paul,temperature,2005,09,0.536,0.943,11.0,-5.317,0.0,0.108,0.399,2.27e-05,0.225,0.622,123.759,2857009,0
sean paul,we be burnin,2005,09,0.635,0.974,8.0,-5.373,1.0,0.052,0.00474,1.56e-05,0.41,0.495,142.049,129980,0
the black eyed peas,pump it,2005,01,0.818,0.705,6.0,-6.679,1.0,0.177,0.00836,0.00233,0.613,0.772,138.559,2468716,0
trace adkins,honky tonk badonkadonk,2006,01,0.784,0.543,3.0,-5.668,0.0,0.0514,0.0143,0.0414,0.0819,0.729,119.982,591721,0
cascada,everytime we touch,2006,02,0.682,0.723,1.0,-4.628,1.0,0.211,0.0109,0.0,0.406,0.365,80.634,9654831,0
gorillaz,feel good inc,2005,05,0.685,0.859,5.0,-2.595,0.0,0.0553,0.116,0.0,0.317,0.891,176.018,302716,0
the pussycat dolls featuring busta rhymes,dont cha,2011,03,0.546,0.814,7.0,-5.146,1.0,0.0314,0.023,0.0,0.0972,0.146,104.98,2163836,0
lil wayne,fireman,2005,01,0.649,0.647,9.0,-7.695,0.0,0.0452,0.0039,0.161,0.0686,0.405,125.02,570462,0
daddy yankee,rompe,2017,01,0.745,0.694,8.0,-7.519,1.0,0.128,0.0962,0.0,0.0454,0.74,95.924,1602352,0
green day,wake me up when september ends,2004,09,0.486,0.656,9.0,-3.36,1.0,0.0275,0.212,0.0,0.0555,0.395,167.804,1602352,0
madonna,hung up,2005,11,0.813,0.724,0.0,-3.987,1.0,0.0738,0.133,0.0,0.114,0.688,131.05,622229,0
rihanna,if its lovin that you want,2005,08,0.47,0.806,6.0,-4.1,1.0,0.0328,0.0271,0.000142,0.2,0.403,93.853,6851446,0
billy currington,must be doin somethin right,2005,01,0.497,0.468,2.0,-8.182,1.0,0.0286,0.0817,0.0,0.112,0.285,133.789,714556,0
gwen stefani,luxurious,2004,01,0.41,0.78,9.0,-5.391,1.0,0.0332,0.211,0.0,0.48,0.695,88.016,6567839,0
weezer,perfect situation,2005,05,0.398,0.902,3.0,-3.518,1.0,0.0861,0.00289,0.0,0.066,0.491,166.823,1253829,0
faith hill,like we never loved at all,2005,08,0.7,0.547,1.0,-7.907,1.0,0.156,0.0532,0.0,0.068,0.67,157.137,1410805,0
little big town,boondocks,2005,01,0.621,0.853,2.0,-5.735,0.0,0.0253,0.0767,3.26e-06,0.0893,0.714,128.142,342879,0
relient k,who i am hates who ive been,2004,11,0.75,0.888,0.0,-4.524,1.0,0.0426,0.0147,1.11e-06,0.0759,0.935,115.973,2649703,0
juvenile,rodeo,2006,02,0.557,0.385,7.0,-7.835,1.0,0.0262,0.874,0.0,0.175,0.148,103.73,827412,0
death cab for cutie,soul meets body,2005,08,0.657,0.577,6.0,-7.832,0.0,0.0266,0.135,1.41e-05,0.0853,0.38,114.039,106978,0
kelly clarkson,walk away,2004,01,0.585,0.577,5.0,-5.752,1.0,0.0228,0.0587,0.00369,0.102,0.335,80.02,371712,0
keith urban,tonight i wanna cry,2007,01,0.673,0.729,2.0,-6.952,1.0,0.0287,0.148,1.46e-06,0.081,0.717,93.948,27022,0
george strait,she let herself go,2005,01,0.478,0.529,1.0,-5.164,1.0,0.0265,0.111,2.17e-06,0.109,0.294,139.802,438741,0
dierks bentley,come a little closer,2008,01,0.541,0.968,0.0,-4.129,1.0,0.0396,0.000248,8.28e-06,0.423,0.505,125.04,585918,0
joe nichols,tequila makes her clothes fall off,2005,01,0.344,0.972,11.0,-3.675,0.0,0.116,8.48e-05,0.0,0.293,0.387,167.819,299564,0
sugarland,just might (make me believe),2004,01,0.614,0.857,1.0,-4.171,0.0,0.111,0.0987,0.0,0.177,0.677,164.146,1306606,0
avenged sevenfold,bat country,2005,06,0.358,0.541,2.0,-4.237,0.0,0.0722,0.248,0.0,0.33,0.409,85.595,723789,0
yellowcard,lights and sounds,2006,01,0.463,0.819,4.0,-7.662,1.0,0.0357,0.212,0.000268,0.0599,0.591,183.998,1667223,0
big time rush,boyfriend,2010,10,0.675,0.635,5.0,-5.356,0.0,0.0632,0.161,0.0,0.48,0.562,82.21,487322,0
keyshia cole,i should have cheated,2005,01,0.676,0.512,5.0,-4.18,1.0,0.0286,0.075,0.0,0.0805,0.333,116.69,0,0
tim mcgraw,my old friend,2015,06,0.81,0.72,1.0,-4.793,1.0,0.0503,0.0138,0.0,0.221,0.805,121.984,685984,0
trey songz,gotta go,2005,07,0.504,0.429,8.0,-12.735,0.0,0.232,0.0145,0.00149,0.628,0.33,83.711,1964573,0
keyshia cole,love,2005,01,0.534,0.87,7.0,-3.582,1.0,0.0344,0.048,0.0,0.241,0.808,131.688,1407412,0
kirk franklin,looking for you,2005,10,0.58,0.983,5.0,-3.291,0.0,0.0636,0.00043,0.00694,0.0801,0.416,110.053,1557290,0
alicia keys,unbreakable,2005,10,0.494,0.896,4.0,-4.056,1.0,0.0778,4.91e-05,0.000235,0.213,0.615,130.046,341320,0
bon jovi,who says you cant go home,2005,01,0.623,0.899,2.0,-3.997,1.0,0.0577,0.24,0.0,0.344,0.663,128.046,216502,0
korn,twisted transistor,2005,12,0.912,0.492,7.0,-7.439,0.0,0.0538,0.00272,0.000168,0.108,0.59,103.611,7058915,0
bon jovi,have a nice day,2005,01,0.689,0.907,9.0,-5.587,1.0,0.037,0.0254,0.000732,0.138,0.912,116.968,119514,0
toby keith,get drunk and be somebody,2006,01,0.416,0.615,9.0,-4.984,1.0,0.039,0.0174,6.92e-05,0.233,0.266,157.671,2857009,0
the pussycat dolls featuring will.i.am,beep,2011,03,0.514,0.609,1.0,-5.034,1.0,0.0267,0.188,2.5e-06,0.0793,0.362,147.774,1676418,0
kenny chesney,living in fast forward,2005,11,0.697,0.859,5.0,-5.306,0.0,0.19,0.0349,0.0,0.0931,0.696,93.78,943338,0
sara evans,cheatin,2007,08,0.435,0.729,1.0,-4.818,0.0,0.0307,0.0152,2.63e-05,0.11,0.524,188.017,414209,0
chris cagle,miss me baby,2010,01,0.79,0.457,2.0,-6.231,1.0,0.0414,0.24,0.0,0.222,0.355,125.249,475084,0
matisyahu,king without a crown,2006,03,0.621,0.6,8.0,-6.349,1.0,0.576,0.277,0.0,0.495,0.485,80.021,656281,0
rob thomas,ever the same,2005,04,0.709,0.89,0.0,-3.689,1.0,0.0531,0.00144,0.0,0.034,0.885,141.042,544719,0
akon,dont matter,2006,01,0.896,0.844,3.0,-4.231,0.0,0.1,0.259,0.00121,0.203,0.962,120.997,386592,0
mims,this is why im hot,2007,01,0.664,0.351,0.0,-12.136,1.0,0.118,0.226,2.38e-06,0.106,0.816,113.204,573132,0
