Title,ArtistName,Ranks,Weeks,isNew,Target
look back at it,a boogie wit da hoodie,29,24,0,1
better,khalid,30,36,0,1
pop out,polo g ,31,9,0,1
sicko mode,travis scott,32,42,0,1
please me,cardi b ,33,14,0,1
act up,city girls,34,12,0,1
girls like you,maroon 5 ,35,52,0,1
shallow,lady gaga ,36,34,0,1
good as you,kane brown,37,13,0,1
truth hurts,lizzo,38,3,0,1
envy me,calboy,39,23,0,1
when the party's over,billie eilish,40,28,0,1
beer never broke my heart,luke combs,41,3,0,1
beautiful crazy,luke combs,42,28,0,1
just us,dj khaled ,43,1,1,1
you stay,dj khaled ,44,1,1,1
rumor,lee brice,45,11,0,1
a lot,21 savage,46,22,0,1
hey look ma  i made it,panic! at the disco,47,6,0,1
here with me,marshmello ,48,11,0,1
look what god gave her,thomas rhett,49,12,0,1
thotiana,blueface,50,19,0,1
i think,tyler  the creator,51,1,1,1
celebrate,dj khaled ,52,1,1,1
homicide,logic ,53,3,0,1
eyes on you,chase rice,54,14,0,1
bury a friend,billie eilish,55,17,0,1
clout,offset ,56,7,0,1
jealous,dj khaled ,57,1,1,1
walk me home,p!nk,58,12,0,1
close friends,lil baby,59,30,0,1
miss me more,kelsea ballerini,60,16,0,1
murder on my mind,ynw melly,61,18,0,1
worth it,yk osiris,62,14,0,1
sanguine paradise,lil uzi vert,63,6,0,1
put a date on it,yo gotti ,64,17,0,1
running out of time,tyler  the creator,65,1,1,1
love ain't,eli young band,66,6,0,1
igor's theme,tyler  the creator,67,1,1,1
cool,jonas brothers,68,7,0,1
girl,maren morris,69,12,0,1
new magic wand,tyler  the creator,70,1,1,1
boy with luv,bts ,71,6,0,1
big ole freak,megan thee stallion,72,7,0,1
who do you love,the chainsmokers ,73,15,0,1
a boy is a gun,tyler  the creator,74,1,1,1
racks in the middle,nipsey hussle ,75,8,0,1
soltera,lunay  daddy yankee ,76,2,0,1
before i let go,beyonce,77,5,0,1
earth,lil dicky,78,5,0,1
don't call me up,mabel,79,9,0,1
someone you loved,lewis capaldi,80,2,0,1
knockin' boots,luke bryan,81,4,0,1
girls need love,summer walker x drake,82,13,0,1
love someone,brett eldredge,83,5,0,1
robbery,juice wrld,84,14,0,1
what's good,tyler  the creator,85,1,1,1
what if i never get over you,lady antebellum,86,1,1,1
shotta flow,nle choppa,87,5,0,1
puppet,tyler  the creator,88,1,1,1
talk you out of it,florida georgia line,89,14,0,1
night shift,jon pardi,90,14,0,1
weather the storm,dj khaled ,91,1,1,1
go loko,yg  tyga ,92,3,0,1
all to myself,dan + shay,93,3,0,1
triggered,jhene aiko,94,2,0,1
on my way to you,cody johnson,95,13,0,1
calma,pedro capo x farruko,96,10,0,1
24/7,meek mill ,97,7,0,1
here tonight,brett young,98,20,0,1
baila baila baila,ozuna x daddy yankee x j balvin x farruko x anuel aa,99,4,0,1
te robare,nicky jam x ozuna,100,2,0,1
bad and boujee,migos ,1,8,0,1
black beatles,rae sremmurd ,2,17,0,1
closer,the chainsmokers ,3,23,0,1
starboy,the weeknd ,4,16,0,1
24k magic,bruno mars,5,13,0,1
side to side,ariana grande ,6,19,0,1
don't wanna know,maroon 5 ,7,13,0,1
let me love you,dj snake ,8,22,0,1
fake love,drake,9,11,0,1
bad things,machine gun kelly x camila cabello,10,10,0,1
juju on that beat ,zay hilfigerrr ,11,15,0,1
scars to your beautiful,alessia cara,12,19,0,1
heathens,twenty one pilots,13,29,0,1
i don't wanna live forever ,zayn / taylor swift,14,4,0,1
broccoli,d.r.a.m. ,15,30,0,1
caroline,amine,16,18,0,1
starving,hailee steinfeld ,17,23,0,1
bounce back,big sean,18,9,0,1
mercy,shawn mendes,19,16,0,1
can't stop the feeling!,justin timberlake,20,35,0,1
love on the brain,rihanna,21,12,0,1
all time low,jon bellion,22,13,0,1
treat you better,shawn mendes,23,31,0,1
ooouuu,young m.a,24,19,0,1
i feel it coming,the weeknd ,25,7,0,1
cheap thrills,sia ,26,47,0,1
this town,niall horan,27,15,0,1
in the name of love,martin garrix ,28,21,0,1
don't let me down,the chainsmokers ,29,47,0,1
blue ain't your color,keith urban,30,17,0,1
love me now,john legend,31,11,0,1
the greatest,sia ,32,18,0,1
i hate u i love u,gnash ,33,38,0,1
cold water,major lazer ,34,24,0,1
chill bill,rob $tone ,35,23,0,1
x,21 savage ,36,17,0,1
say you won't let go,james arthur,37,11,0,1
water under the bridge,adele,38,9,0,1
unsteady,x ambassadors,39,34,0,1
you was right,lil uzi vert,40,26,0,1
how far i'll go,auli'i cravalho,41,6,0,1
may we all,florida georgia line ,42,19,0,1
no heart,21 savage ,43,11,0,1
better man,little big town,44,10,0,1
used to this,future ,45,9,0,1
wanna be that song,brett eldredge,46,14,0,1
deja vu,j. cole,47,4,0,1
dirty laundry,carrie underwood,48,12,0,1
party monster,the weeknd,49,7,0,1
too much sauce,dj esco ,50,20,0,1
chantaje,shakira ,51,8,0,1
both,gucci mane ,52,3,0,1
party,chris brown ,53,3,0,1
a guy with a girl,blake shelton,54,8,0,1
make me ,noah cyrus ,55,4,0,1
handclap,fitz and the tantrums,56,15,0,1
star of the show,thomas rhett,57,10,0,1
how far i'll go,alessia cara,58,5,0,1
dirt on my boots,jon pardi,59,5,0,1
selfish,pnb rock,60,9,0,1
rockabye,clean bandit ,61,5,0,1
ispy,kyle ,62,2,0,1
sneakin',drake ,63,11,0,1
neighbors,j. cole,64,4,0,1
you're welcome,dwayne johnson,65,6,0,1
song for another time,old dominion,66,15,0,1
sleep without you,brett young,67,17,0,1
play that song,train,68,6,0,1
seein' red,dustin lynch,69,2,0,1
how i'll always be,tim mcgraw,70,12,0,1
swang,rae sremmurd,71,3,0,1
alone,marshmello,72,6,0,1
otw,dj luke nasty,73,3,0,1
80s mercedes,maren morris,74,8,0,1
red opps,21 savage,75,3,0,1
goosebumps,travis scott,76,9,0,1
moves,big sean,77,2,0,1
parachute,chris stapleton,78,3,0,1
kill a word,eric church ,79,4,0,1
all we know,the chainsmokers ,80,14,0,1
redbone,childish gambino,81,6,0,1
immortal,j. cole,82,4,0,1
sex with me,rihanna,83,10,0,1
hallelujah,pentatonix,84,11,0,1
way down we go,kaleo,85,2,0,1
million reasons,lady gaga,86,9,0,1
think a little less,michael ray,87,2,0,1
shaky shaky,daddy yankee,88,2,0,1
timeless,a boogie wit da hoodie ,89,2,0,1
congratulations,post malone ,90,2,0,1
fresh eyes,andy grammer,91,14,0,1
sober saturday night,chris young ,92,1,1,1
beibs in the trap,travis scott,93,1,1,1
i got you,bebe rexha,94,1,1,1
the weekend,brantley gilbert,95,1,1,1
my sh*t,a boogie wit da hoodie,96,11,0,1
key to the streets,yfn lucci ,97,11,0,1
we know the way,opetaia foa'i ,98,2,0,1
just hold on,steve aoki ,99,4,0,1
water,ugly god,100,1,1,1
empire state of mind,jay-z + alicia keys,1,10,0,1
fireflies,owl city,2,13,0,1
whatcha say,jason derulo,3,14,0,1
replay,iyaz,4,13,0,1
need you now,lady antebellum,5,14,0,1
3,britney spears,6,6,0,1
down,jay sean ,7,20,0,1
party in the u.s.a.,miley cyrus,8,14,0,1
paparazzi,lady gaga,9,12,0,1
tik tok,ke$ha,10,6,0,1
bad romance,lady gaga,11,3,0,1
sexy chick,david guetta ,12,15,0,1
sweet dreams,beyonce,13,17,0,1
you belong with me,taylor swift,14,30,0,1
meet me halfway,the black eyed peas,15,9,0,1
russian roulette,rihanna,16,4,0,1
run this town,jay-z  rihanna ,17,16,0,1
i gotta feeling,the black eyed peas,18,23,0,1
forever,drake ,19,9,0,1
already gone,kelly clarkson,20,16,0,1
cowboy casanova,carrie underwood,21,9,0,1
use somebody,kings of leon,22,42,0,1
one time,justin bieber,23,17,0,1
i can transform ya,chris brown ,24,6,0,1
fallin' for you,colbie caillat,25,20,0,1
fifteen,taylor swift,26,11,0,1
evacuate the dancefloor,cascada,27,14,0,1
baby by me,50 cent ,28,3,0,1
toes,zac brown band,29,17,0,1
do you remember,jay sean ,30,2,0,1
defying gravity,glee cast,31,2,0,1
i'm alive,kenny chesney with dave matthews,32,13,0,1
obsessed,mariah carey,33,19,0,1
money to blow,birdman ,34,6,0,1
do i,luke bryan,35,11,0,1
body language,jesse mccartney ,36,7,0,1
papers,usher,37,5,0,1
white liar,miranda lambert,38,5,0,1
consider me gone,reba,39,7,0,1
say hey ,michael franti ,40,17,0,1
break up,mario ,41,22,0,1
wasted,gucci mane ,42,11,0,1
hotel room service,pitbull,43,22,0,1
funhouse,pink,44,8,0,1
love drunk,boys like girls,45,20,0,1
hey  soul sister,train,46,7,0,1
good girls go bad,cobra starship ,47,25,0,1
two is better than one,boys like girls ,48,4,0,1
southern voice,tim mcgraw,49,4,0,1
tie me down,new boyz ,50,5,0,1
if you only knew,shinedown,51,3,0,1
she wolf,shakira,52,18,0,1
uprising,muse,53,10,0,1
smile,uncle kracker,54,15,0,1
gangsta luv,snoop dogg ,55,4,0,1
welcome to the future,brad paisley,56,15,0,1
haven't met you yet,michael buble,57,7,0,1
give it up to me,shakira ,58,1,1,1
happy,leona lewis,59,6,0,1
i invented sex,trey songz ,60,4,0,1
i wanna make you close your eyes,dierks bentley,61,7,0,1
only you can love me this way,keith urban,62,18,0,1
gettin' you home,chris young,63,14,0,1
imma star ,jeremih,64,17,0,1
bonfire,craig morgan,65,8,0,1
red light,david nail,66,8,0,1
drop it low,ester dean ,67,10,0,1
we weren't born to follow,bon jovi,68,2,0,1
good life,onerepublic,69,1,1,1
live like we're dying,kris allen,70,3,0,1
who says,john mayer,71,5,0,1
all the right moves,onerepublic,72,6,0,1
favorite girl,justin bieber,73,2,0,1
one less lonely girl,justin bieber,74,6,0,1
bad habits,maxwell,75,8,0,1
i'm going in,drake ,76,9,0,1
history in the making,darius rucker,77,3,0,1
the truth,jason aldean,78,2,0,1
5 star,yo gotti,79,1,1,1
i will not bow,breaking benjamin,80,11,0,1
say aah,trey songz ,81,1,1,1
eight second ride,jake owen,82,2,0,1
doesn't mean anything,alicia keys,83,8,0,1
for your entertainment,adam lambert,84,1,1,1
successful,drake ,85,18,0,1
spotlight,gucci mane ,86,3,0,1
regret,letoya ,87,6,0,1
whatever you like,anya marina,88,1,1,1
someday,rob thomas,89,2,0,1
god in me,mary mary ,90,20,0,1
jump then fall,taylor swift,91,3,0,1
never gonna be alone,nickelback,92,3,0,1
wheels,foo fighters,93,7,0,1
break,three days grace,94,10,0,1
love me,justin bieber,95,3,0,1
american ride,toby keith,96,16,0,1
,weezer,97,3,0,1
i get it in,omarion ,98,2,0,1
why don't we just dance,josh turner,99,1,1,1
undertow,timbaland ,100,1,1,1
happy,pharrell williams,1,16,0,1
all of me,john legend,2,28,0,1
talk dirty,jason derulo ,3,18,0,1
dark horse,katy perry ,4,31,0,1
let it go,idina menzel,5,21,0,1
pompeii,bastille,6,36,0,1
turn down for what,dj snake ,7,17,0,1
not a bad thing,justin timberlake,8,8,0,1
loyal,chris brown ,9,14,0,1
team,lorde,10,30,0,1
counting stars,onerepublic,11,44,0,1
the man,aloe blacc,12,17,0,1
best day of my life,american authors,13,23,0,1
sing,ed sheeran,14,2,0,1
play it again,luke bryan,15,6,0,1
hey brother,avicii,16,20,0,1
west coast,lana del rey,17,1,1,1
fancy,iggy azalea ,18,7,0,1
this is how we roll,florida georgia line ,19,11,0,1
timber,pitbull ,20,28,0,1
ain't it fun,paramore,21,8,0,1
bottoms up,brantley gilbert,22,18,0,1
show me,kid ink ,23,24,0,1
animals,martin garrix,24,31,0,1
na na,trey songz,25,13,0,1
la la la,naughty boy ,26,9,0,1
let her go,passenger,27,38,0,1
story of my life,one direction,28,25,0,1
burn,ellie goulding,29,33,0,1
wake me up!,avicii,30,43,0,1
human,christina perri,31,11,0,1
demons,imagine dragons,32,52,0,1
the monster,eminem ,33,25,0,1
partition,beyonce,34,15,0,1
say something,a great big world ,35,24,0,1
neon lights,demi lovato,36,17,0,1
drunk in love,beyonce ,37,18,0,1
drink to that all night,jerrod niemann,38,16,0,1
classic,mkto,39,10,0,1
give me back my hometown,eric church,40,15,0,1
me and my broken heart,rixton,41,4,0,1
royals,lorde,42,42,0,1
wild wild love,pitbull ,43,8,0,1
summer,calvin harris,44,5,0,1
#selfie,the chainsmokers,45,8,0,1
get me some of that,thomas rhett,46,15,0,1
the worst,jhene aiko,47,11,0,1
radioactive,imagine dragons,48,86,0,1
mmm yeah,austin mahone ,49,9,0,1
cop car,keith urban,50,12,0,1
trophies,young money ,51,7,0,1
rewind,rascal flatts,52,14,0,1
automatic,miranda lambert,53,9,0,1
she looks so perfect,5 seconds of summer,54,3,0,1
19 you + me,dan + shay,55,16,0,1
move that doh,future ,56,6,0,1
beat of the music,brett eldredge,57,11,0,1
paranoid,ty dolla $ign ,58,18,0,1
latch,disclosure ,59,5,0,1
sleeping with a friend,neon trees,60,8,0,1
red lights,tiesto,61,6,0,1
stoner,young thug,62,10,0,1
can't remember to forget you,shakira ,63,14,0,1
doin' what she likes,blake shelton,64,14,0,1
who do you love?,yg ,65,6,0,1
magic,coldplay,66,7,0,1
beachin',jake owen,67,4,0,1
you & i,one direction,68,1,1,1
john doe,b.o.b ,69,4,0,1
lettin' the night roll,justin moore,70,9,0,1
the walker,fitz and the tantrums,71,8,0,1
goodnight kiss,randy houser,72,15,0,1
man of the year,schoolboy q,73,10,0,1
do you want to build a snowman?,kristen bell  agatha lee monn ,74,17,0,1
do i wanna know?,arctic monkeys,75,20,0,1
for the first time in forever,kristen bell ,76,17,0,1
or nah,ty dolla $ign ,77,5,0,1
whiskey in my water,tyler farr,78,4,0,1
i hold on,dierks bentley,79,18,0,1
headlights,eminem ,80,6,0,1
love runs out,onerepublic,81,1,1,1
girls chase boys,ingrid michaelson,82,2,0,1
birthday,katy perry,83,2,0,1
midnight,coldplay,84,1,1,1
come with me now,kongos,85,3,0,1
part ii ,jay z ,86,10,0,1
on top of the world,imagine dragons,87,12,0,1
invisible,hunter hayes,88,9,0,1
i don't dance,lee brice,89,1,1,1
cut her off,kcamp ,90,2,0,1
am i wrong,nico ,91,1,1,1
we dem boyz,wiz khalifa,92,1,1,1
stay with me,sam smith,93,2,0,1
where it's at ,dustin lynch,94,1,1,1
helluva life,frankie ballard,95,20,0,1
oceans ,hillsong united,96,13,0,1
empire,shakira,97,4,0,1
ride,somo,98,15,0,1
feelin' myself,will.i.am ,99,2,0,1
slow me down,sara evans,100,5,0,1
closer,the chainsmokers ,1,5,0,1
cold water,major lazer ,2,6,0,1
heathens,twenty one pilots,3,11,0,1
cheap thrills,sia ,4,29,0,1
don't let me down,the chainsmokers ,5,29,0,1
this is what you came for,calvin harris ,6,18,0,1
ride,twenty one pilots,7,25,0,1
treat you better,shawn mendes,8,13,0,1
one dance,drake ,9,22,0,1
needed me,rihanna,10,31,0,1
send my love ,adele,11,16,0,1
we don't talk anymore,charlie puth ,12,13,0,1
let me love you,dj snake ,13,4,0,1
can't stop the feeling!,justin timberlake,14,17,0,1
into you,ariana grande,15,16,0,1
too good,drake ,16,18,0,1
make me...,britney spears ,17,7,0,1
broccoli,d.r.a.m. ,18,12,0,1
sucker for pain,lil wayne  wiz khalifa ,19,10,0,1
gold,kiiara,20,15,0,1
luv,tory lanez,21,10,0,1
for free,dj khaled ,22,13,0,1
i hate u i love u,gnash ,23,20,0,1
never be like you,flume ,24,22,0,1
panda,desiigner,25,28,0,1
controlla,drake,26,18,0,1
hymn for the weekend,coldplay,27,14,0,1
sit still  look pretty,daya,28,14,0,1
work from home,fifth harmony ,29,27,0,1
just like fire,pink,30,20,0,1
side to side,ariana grande ,31,1,1,1
this girl,kungs vs cookin' on 3 burners,32,6,0,1
no limit,usher ,33,10,0,1
h.o.l.y.,florida georgia line,34,18,0,1
work,rihanna ,35,32,0,1
mama said,lukas graham,36,7,0,1
stressed out,twenty one pilots,37,50,0,1
i took a pill in ibiza,mike posner,38,33,0,1
me too,meghan trainor,39,16,0,1
all in my head ,fifth harmony ,40,11,0,1
tiimmy turner,desiigner,41,6,0,1
unsteady,x ambassadors,42,16,0,1
peter pan,kelsea ballerini,43,14,0,1
low life,future ,44,30,0,1
don't mind,kent jones,45,18,0,1
7 years,lukas graham,46,33,0,1
cake by the ocean,dnce,47,46,0,1
different for girls,dierks bentley ,48,13,0,1
starving,hailee steinfeld ,49,5,0,1
make you miss me,sam hunt,50,14,0,1
setting the world on fire,kenny chesney ,51,5,0,1
i got the keys,dj khaled ,52,10,0,1
rise,katy perry,53,7,0,1
gangsta,kehlani,54,4,0,1
american country love song,jake owen,55,15,0,1
may we all,florida georgia line ,56,1,1,1
in the name of love,martin garrix ,57,3,0,1
money longer,lil uzi vert,58,12,0,1
that part,schoolboy q ,59,13,0,1
from the ground up,dan + shay,60,15,0,1
purple lamborghini,skrillex ,61,6,0,1
sorry,beyonce,62,19,0,1
you & me,marc e. bassy ,63,8,0,1
my pyt,wale,64,12,0,1
chill bill,rob $tone ,65,5,0,1
why you always hatin?,yg ,66,11,0,1
wat u mean ,dae dae,67,7,0,1
vice,miranda lambert,68,7,0,1
father stretch my hands pt. 1,kanye west,69,17,0,1
she's got a way with words,blake shelton,70,10,0,1
grass ain't greener,chris brown,71,1,1,1
middle of a memory,cole swindell,72,6,0,1
pick up the phone,young thug and travis scott ,73,3,0,1
no shopping,french montana ,74,7,0,1
you don't own me,grace ,75,15,0,1
it don't hurt like it used to,billy currington,76,6,0,1
with you tonight / hasta el amanecer,nicky jam,77,15,0,1
rock on,tucker beathard,78,3,0,1
kill em with kindness,selena gomez,79,14,0,1
no problem,chance the rapper ,80,15,0,1
come and see me,partynextdoor ,81,9,0,1
too much sauce,dj esco ,82,2,0,1
you look like i need a drink,justin moore,83,4,0,1
1 night,lil yachty,84,4,0,1
ooouuu,young m.a,85,1,1,1
wicked,future,86,20,0,1
wyclef jean,young thug,87,1,1,1
i met a girl,william michael morgan,88,2,0,1
move,luke bryan,89,2,0,1
famous,kanye west,90,13,0,1
record year,eric church,91,20,0,1
you was right,lil uzi vert,92,8,0,1
do you mind,dj khaled ,93,4,0,1
wishing,dj drama ,94,3,0,1
scars to your beautiful,alessia cara,95,1,1,1
lockjaw,french montana ,96,9,0,1
i know somebody,locash,97,1,1,1
duele el corazon,enrique iglesias ,98,8,0,1
church bells,carrie underwood,99,17,0,1
cool girl,tove lo,100,3,0,1
old town road,lil nas x ,1,11,0,1
i don't care,ed sheeran ,2,1,1,1
sucker,jonas brothers,3,11,0,1
bad guy,billie eilish,4,7,0,1
wow.,post malone,5,21,0,1
sunflower ,post malone ,6,30,0,1
dancing with a stranger,sam smith ,7,18,0,1
me!,taylor swift ,8,4,0,1
talk,khalid,9,14,0,1
without me,halsey,10,32,0,1
7 rings,ariana grande,11,17,0,1
sweet but psycho,ava max,12,22,0,1
if i can't have you,shawn mendes,13,2,0,1
middle child,j. cole,14,17,0,1
break up with your girlfriend  i'm bored,ariana grande,15,14,0,1
suge,dababy,16,7,0,1
happier,marshmello ,17,39,0,1
going bad,meek mill ,18,24,0,1
eastside,benny blanco  halsey ,19,44,0,1
high hopes,panic! at the disco,20,41,0,1
homicide,logic ,21,2,0,1
shallow,lady gaga ,22,33,0,1
better,khalid,23,35,0,1
god's country,blake shelton,24,7,0,1
whiskey glasses,morgan wallen,25,11,0,1
pure water,mustard ,26,16,0,1
please me,cardi b ,27,13,0,1
look back at it,a boogie wit da hoodie,28,23,0,1
beer never broke my heart,luke combs,29,2,0,1
con calma,daddy yankee ,30,15,0,1
sicko mode,travis scott,31,41,0,1
girls like you,maroon 5 ,32,51,0,1
act up,city girls,33,11,0,1
pop out,polo g ,34,8,0,1
envy me,calboy,35,22,0,1
beautiful crazy,luke combs,36,27,0,1
here with me,marshmello ,37,10,0,1
a lot,21 savage,38,21,0,1
good as you,kane brown,39,12,0,1
when the party's over,billie eilish,40,27,0,1
hey look ma  i made it,panic! at the disco,41,5,0,1
truth hurts,lizzo,42,2,0,1
thotiana,blueface,43,18,0,1
be alright,dean lewis,44,29,0,1
eyes on you,chase rice,45,13,0,1
drip too hard,lil baby ,46,35,0,1
bury a friend,billie eilish,47,16,0,1
look what god gave her,thomas rhett,48,11,0,1
thank u  next,ariana grande,49,28,0,1
love ain't,eli young band,50,5,0,1
triggered,jhene aiko,51,1,1,1
murder on my mind,ynw melly,52,17,0,1
rumor,lee brice,53,10,0,1
walk me home,pink,54,11,0,1
clout,offset ,55,6,0,1
close friends,lil baby,56,29,0,1
baby shark,pinkfong,57,20,0,1
worth it,yk osiris,58,13,0,1
sanguine paradise,lil uzi vert,59,5,0,1
who do you love,the chainsmokers ,60,14,0,1
boy with luv,bts ,61,5,0,1
put a date on it,yo gotti ,62,16,0,1
miss me more,kelsea ballerini,63,15,0,1
cool,jonas brothers,64,6,0,1
big ole freak,megan thee stallion,65,6,0,1
don't call me up,mabel,66,8,0,1
racks in the middle,nipsey hussle ,67,7,0,1
night shift,jon pardi,68,13,0,1
earth,lil dicky,69,4,0,1
girl,maren morris,70,11,0,1
before i let go,beyonce,71,4,0,1
girls need love,summer walker x drake,72,12,0,1
soltera,lunay  daddy yankee ,73,1,1,1
here tonight,brett young,74,19,0,1
robbery,juice wrld,75,13,0,1
calma,pedro capo x farruko,76,9,0,1
talk you out of it,florida georgia line,77,13,0,1
love someone,brett eldredge,78,4,0,1
go loko,yg  tyga ,79,2,0,1
make it sweet,old dominion,80,20,0,1
shotta flow,nle choppa,81,4,0,1
mixed personalities,ynw melly ,82,17,0,1
knockin' boots,luke bryan,83,3,0,1
24/7,meek mill ,84,6,0,1
someone you loved,lewis capaldi,85,1,1,1
on my way to you,cody johnson,86,12,0,1
baila baila baila,ozuna x daddy yankee x j balvin x farruko x anuel aa,87,3,0,1
shot clock,ella mai,88,16,0,1
i'm so tired...,lauv ,89,6,0,1
ocean eyes,billie eilish,90,13,0,1
paradise,bazzi,91,2,0,1
you should see me in a crown,billie eilish,92,8,0,1
all to myself,dan + shay,93,2,0,1
sos,avicii ,94,4,0,1
te robare,nicky jam x ozuna,95,1,1,1
wish you were gay,billie eilish,96,11,0,1
that's a rack,lil uzi vert,97,5,0,1
rule the world,2 chainz ,98,2,0,1
die young,roddy ricch,99,2,0,1
juice,lizzo,100,1,1,1
tik tok,ke$ha,1,11,0,1
empire state of mind,jay-z + alicia keys,2,15,0,1
bad romance,lady gaga,3,8,0,1
replay,iyaz,4,18,0,1
fireflies,owl city,5,18,0,1
sexy chick,david guetta ,6,20,0,1
whatcha say,jason derulo,7,19,0,1
down,jay sean ,8,25,0,1
meet me halfway,the black eyed peas,9,14,0,1
